Wall time,Step,Value
1651970141.1011012,7505,-0.8258112668991089
1651970149.5156438,7527,-0.8344181776046753
1651970194.0748672,7639,-0.8241076469421387
1651970225.1386175,7716,-0.8363103270530701
1651970259.3050015,7796,-0.8301136493682861
1651970261.6041133,7802,-0.8302128314971924
1651970288.205276,7866,-0.8111593723297119
1651970378.7533722,8088,-0.8411701917648315
1651970460.1264212,8292,-0.8474708795547485
1651970471.9868321,8323,-0.8291327953338623
1651970473.8994694,8328,-0.8419967889785767
1651970509.5516388,8411,-0.8390069007873535
1651970537.9579723,8479,-0.8445188999176025
1651970556.1922843,8524,-0.8258142471313477
1651970595.6101148,8616,-0.8379960060119629
1651970597.145763,8620,-0.8476155996322632
1651970609.9956098,8649,-0.821858286857605
1651970627.2632365,8691,-0.8163626194000244
1651970639.7512655,8721,-0.8344758749008179
1651970716.6175175,8905,-0.8307504057884216
1651970782.0418854,9057,-0.8310521841049194
1651970859.984562,9245,-0.8457092046737671
1651970978.4585054,9532,-0.8258381485939026
1651970981.1239505,9539,-0.8354486227035522
1651971009.95631,9610,-0.8324218392372131
1651971029.0041795,9656,-0.8366074562072754
1651971044.9896743,9695,-0.836946427822113
1651971060.1284041,9728,-0.8378925919532776
1651971072.7298698,9759,-0.8394166827201843
1651971083.9120834,9786,-0.8220267295837402
1651971084.7552361,9788,-0.8314340114593506
1651971106.4303865,9839,-0.8342071771621704
1651971110.6615849,9850,-0.8335185647010803
1651971126.3892138,9891,-0.8365234732627869
1651971131.1042025,9899,-0.8302103281021118
1651971215.1663616,10101,-0.8352729082107544
1651971243.2280471,10171,-0.8280068635940552
1651971258.6965387,10205,-0.8313027620315552
1651971305.4986153,10317,-0.8411893844604492
1651971323.0658035,10360,-0.8292816281318665
1651971341.569991,10401,-0.8215317726135254
1651971355.7039318,10436,-0.8423794507980347
1651971438.9520502,10636,-0.8409448862075806
1651971442.7704325,10646,-0.8389607667922974
1651971502.5545342,10784,-0.8266028165817261
1651971520.9267755,10830,-0.8327847123146057
1651971540.2516174,10876,-0.8441803455352783
1651971540.6582768,10877,-0.8307812213897705
1651971578.0357628,10969,-0.8499191999435425
1651971591.4257355,11003,-0.8432029485702515
1651971603.2717357,11033,-0.8383280038833618
1651971613.0490682,11058,-0.8407474756240845
1651971628.498342,11093,-0.8323347568511963
1651971628.9004817,11094,-0.8301933407783508
1651971639.2740147,11121,-0.8440250158309937
1651971641.5682847,11127,-0.827912449836731
1651971647.700509,11143,-0.8375853300094604
1651971679.5775225,11221,-0.8368854522705078
1651971691.6740127,11251,-0.8398524522781372
1651971707.1661587,11286,-0.8378000259399414
1651971714.429898,11305,-0.8401855230331421
1651971740.0987222,11364,-0.8464162945747375
1651971809.200756,11532,-0.8406829833984375
1651971810.4369159,11535,-0.8238895535469055
1651971833.7046535,11591,-0.8495548367500305
1651971858.0017319,11647,-0.833895206451416
1651971864.162982,11662,-0.8429969549179077
1651971882.6371856,11709,-0.8474041223526001
1651971890.462369,11728,-0.8391832113265991
1651971910.555432,11776,-0.8378156423568726
1651971949.7811234,11868,-0.830639123916626
1651971950.627097,11870,-0.8427648544311523
1651971980.1166205,11939,-0.8391964435577393
1651971987.7090824,11958,-0.8531666994094849
1651972126.1535692,12291,-0.8487234115600586
1651972131.9465191,12306,-0.8399345278739929
1651972141.5888565,12326,-0.8314372897148132
1651972159.3075593,12371,-0.8486841917037964
1651972169.8681483,12397,-0.8408052921295166
1651972213.507327,12502,-0.8367373943328857
1651972216.4368289,12509,-0.8359827995300293
1651972269.6412663,12635,-0.8551672101020813
1651972297.8292172,12705,-0.8459278345108032
1651972307.252472,12722,-0.8382258415222168
1651972484.095315,13142,-0.8488535284996033
1651972499.3223374,13179,-0.8349358439445496
1651972513.8012767,13210,-0.8399304151535034
1651972522.2381196,13232,-0.8454992771148682
1651972596.0944545,13411,-0.8407949209213257
1651972619.4337387,13465,-0.8301386833190918
1651972665.5089695,13576,-0.8384852409362793
1651972667.1664073,13580,-0.8360913991928101
1651972730.9026852,13733,-0.85002601146698
1651972750.3493168,13776,-0.846235990524292
1651972770.8530407,13824,-0.8335375785827637
1651972771.9941044,13827,-0.8438512086868286
1651972787.6690814,13868,-0.8480457067489624
1651972805.6188836,13911,-0.8470044136047363
1651972842.1275065,13998,-0.8326750993728638
1651972863.5896978,14051,-0.827944278717041
1651972914.9191058,14170,-0.831769585609436
1651973006.294506,14385,-0.8269609212875366
1651973008.2008028,14390,-0.8250588178634644
1651973025.6416874,14433,-0.8385618925094604
1651973039.952775,14465,-0.8393176198005676
1651973041.4894454,14469,-0.83652663230896
1651973191.4083703,14834,-0.8356362581253052
1651973213.3818576,14885,-0.8522353768348694
1651973231.2016814,14928,-0.8339259624481201
1651973246.134916,14962,-0.8297417163848877
1651973263.5010765,15003,-0.8334324955940247
1651973294.5437205,15078,-0.8496657013893127
1651973306.5381594,15109,-0.8507803678512573
1651973340.2807083,15190,-0.8427596092224121
1651973348.842244,15211,-0.8428695797920227
1651973351.2090542,15217,-0.8462744951248169
1651973425.8250077,15390,-0.8335916996002197
1651973448.8227506,15442,-0.8308924436569214
1651973506.220879,15578,-0.8337937593460083
1651973510.0334299,15588,-0.8432416915893555
1651973521.9094486,15617,-0.8392678499221802
1651973541.830156,15662,-0.8496347665786743
1651973609.4475584,15820,-0.8233431577682495
1651973617.3453002,15840,-0.8388586640357971
1651973643.4296255,15906,-0.8330987095832825
1651973684.8677473,16005,-0.8532246351242065
1651973689.5725393,16013,-0.8448037505149841
1651973709.1511571,16062,-0.8266922831535339
1651973715.326745,16078,-0.8351351022720337
1651973769.853487,16207,-0.8265258073806763
1651973810.4387155,16305,-0.8399838209152222
1651973820.615858,16330,-0.8261358141899109
1651973867.2503753,16441,-0.8353639841079712
1651973901.391635,16524,-0.850083589553833
1651973916.016923,16559,-0.8526967763900757
1651973922.219507,16574,-0.8436317443847656
1651973995.402036,16747,-0.8521609306335449
1651974017.0096607,16798,-0.8469792604446411
1651974019.341627,16804,-0.8380515575408936
1651974037.09893,16848,-0.8426170349121094
1651974043.7557929,16864,-0.8316333889961243
1651974058.1923056,16896,-0.8487523794174194
1651974072.2824247,16932,-0.841019332408905
1651974078.0342865,16947,-0.8461525440216064
1651974140.3628767,17098,-0.848365068435669
1651974158.255283,17139,-0.8388952016830444
1651974214.3971186,17272,-0.8532371520996094
1651974270.1523721,17406,-0.8325873613357544
1651974283.055382,17437,-0.8484160304069519
1651974341.5010602,17573,-0.8407454490661621
1651974491.1446533,17925,-0.8512239456176758
1651974511.6143944,17971,-0.8433361649513245
1651974543.3175042,18047,-0.8392345309257507
1651974543.7439365,18048,-0.8590995669364929
1651974567.9063847,18109,-0.8508286476135254
1651974601.988626,18189,-0.839716911315918
1651974639.248644,18278,-0.8509366512298584
1651974654.2831545,18316,-0.853064775466919
1651974796.7407076,18656,-0.8408690690994263
1651974843.899372,18770,-0.8280166387557983
1651974858.615151,18806,-0.8404285907745361
1651974866.3288443,18822,-0.8375576734542847
1651974867.4865427,18825,-0.851753830909729
1651974878.4654343,18852,-0.8491101264953613
1651974895.7043223,18896,-0.8378787636756897
1651974975.4521484,19089,-0.8466240763664246
1651974978.141978,19096,-0.8285995125770569
1651974978.5231185,19097,-0.8544474840164185
1651975042.8838413,19249,-0.8171817064285278
1651975103.2200813,19395,-0.8364616632461548
1651975121.0197358,19436,-0.8411680459976196
1651975183.4783096,19583,-0.8459995985031128
1651975217.116408,19660,-0.8240467309951782
1651975245.2087517,19723,-0.852971076965332
1651975249.073335,19733,-0.8507038354873657
1651975264.219886,19770,-0.8471537828445435
1651975335.4779744,19938,-0.8590569496154785
1651975393.321788,20076,-0.844193696975708
1651975447.9893725,20205,-0.8433014154434204
1651975451.4618535,20214,-0.8475686311721802
1651975453.3825386,20219,-0.8299325704574585
1651975454.9333935,20223,-0.8433835506439209
1651975583.3570108,20522,-0.8506642580032349
1651975614.2247484,20592,-0.839169979095459
1651975620.4482799,20607,-0.8456488847732544
1651975624.547599,20617,-0.8596118688583374
1651975639.2013538,20652,-0.8500251173973083
1651975752.0290267,20917,-0.8325060606002808
1651975754.4581387,20923,-0.8524236083030701
1651975761.508811,20940,-0.8442180156707764
1651975770.1471603,20957,-0.8501864671707153
1651975820.2381115,21078,-0.8314194679260254
1651975915.9443974,21307,-0.8347883820533752
1651975917.5027514,21311,-0.8471561670303345
1651975963.443881,21418,-0.843061089515686
1651976016.874792,21541,-0.8551018834114075
1651976043.2566278,21606,-0.8484813570976257
1651976057.8382804,21638,-0.8416305780410767
1651976064.3002837,21654,-0.8539237976074219
1651976101.8760016,21741,-0.8563063740730286
1651976103.1219053,21744,-0.8461103439331055
1651976123.433083,21794,-0.83970046043396
1651976156.9006844,21873,-0.8496048450469971
1651976263.9238024,22123,-0.8374193906784058
1651976272.973992,22145,-0.8357722759246826
1651976301.2917912,22213,-0.8484630584716797
1651976337.957117,22299,-0.8508172631263733
1651976510.247597,22704,-0.8490521907806396
1651976524.1694725,22740,-0.8454979658126831
1651976528.190828,22750,-0.8452634811401367
1651976536.6210966,22771,-0.8379948139190674
1651976544.4088786,22791,-0.841962456703186
1651976569.8104813,22850,-0.8395504951477051
1651976610.6947546,22945,-0.8535922765731812
1651976611.9523268,22948,-0.8374860882759094
1651976629.0070066,22989,-0.8508529663085938
1651976644.102169,23021,-0.8426703214645386
1651976652.1801796,23041,-0.831138551235199
1651976653.0511703,23043,-0.8541067838668823
1651976697.1029243,23148,-0.8507604598999023
1651976736.5618184,23238,-0.8449671268463135
1651976788.785284,23360,-0.8565053343772888
1651976798.1385906,23380,-0.8548697829246521
1651976803.2107167,23392,-0.8546194434165955
1651976812.062352,23415,-0.8530627489089966
1651976828.278491,23455,-0.8554232120513916
1651976835.8106735,23473,-0.857641339302063
1651976874.6750786,23559,-0.8398541212081909
1651976925.3035192,23675,-0.8537117838859558
1651976940.7326493,23713,-0.8511534929275513
1651976960.2231166,23762,-0.844070553779602
1651977089.5846324,24064,-0.8521112203598022
1651977097.030839,24082,-0.8387312293052673
1651977134.7953997,24169,-0.8460269570350647
1651977135.6488583,24171,-0.8370950222015381
1651977317.2079172,24600,-0.8505756258964539
1651977356.312184,24693,-0.849875807762146
1651977363.267401,24711,-0.8459042310714722
1651977430.6888707,24872,-0.8241477012634277
1651977465.3723454,24954,-0.8522402048110962
1651977481.5820394,24995,-0.8591834306716919
1651977615.5070436,25313,-0.8505762815475464
1651977641.370881,25373,-0.8503402471542358
1651977652.732316,25401,-0.8544994592666626
1651977719.3756921,25557,-0.8561164736747742
1651977792.138762,25724,-0.8382807970046997
1651977802.6131144,25750,-0.8334754705429077
1651977807.8859982,25763,-0.8568400740623474
1651977913.3250403,26013,-0.8481070399284363
1651977950.1425073,26098,-0.8496198654174805
1651977950.5324805,26099,-0.8526009917259216
1651977993.9388716,26203,-0.8523796796798706
1651978035.3000684,26302,-0.8465752601623535
1651978036.0745327,26304,-0.8463327884674072
1651978061.1950152,26364,-0.8640502691268921
1651978062.3516378,26367,-0.8569927215576172
1651978257.3956316,26838,-0.8495534062385559
1651978400.7449527,27182,-0.860831081867218
1651978443.8103719,27283,-0.8432623147964478
1651978445.51187,27287,-0.862889289855957
1651978454.188652,27309,-0.8622363805770874
1651978507.009246,27436,-0.8512170314788818
1651978552.2257419,27545,-0.8520086407661438
1651978560.373132,27561,-0.852556049823761
1651978578.3230503,27605,-0.8702946901321411
1651978611.3414798,27683,-0.8518965840339661
1651978617.888614,27700,-0.8538447022438049
1651978631.5203671,27735,-0.8561166524887085
1651978636.5841377,27744,-0.8468565344810486
1651978662.7253861,27806,-0.8476966619491577
1651978688.844772,27865,-0.8443662524223328
1651978717.4274645,27934,-0.842352032661438
1651978745.0701346,28000,-0.866223931312561
1651978809.3210645,28153,-0.8417975902557373
1651978879.968113,28319,-0.8579078912734985
1651978902.3774602,28370,-0.8513879776000977
1651978998.9047937,28598,-0.8595569133758545
1651979025.4008048,28659,-0.8493047952651978
1651979029.9977837,28670,-0.854527473449707
1651979030.8633296,28672,-0.8544845581054688
1651979051.405424,28719,-0.8553659915924072
1651979125.6050453,28897,-0.8656880259513855
1651979132.8352323,28911,-0.8447012305259705
1651979214.825517,29108,-0.8516756892204285
1651979235.2161508,29160,-0.845856785774231
1651979287.4141905,29283,-0.8546888828277588
1651979307.1485481,29328,-0.86369389295578
1651979342.0323913,29410,-0.8489906787872314
1651979361.5718923,29459,-0.8634091019630432
1651979467.0282161,29710,-0.840877890586853
1651979487.6501658,29762,-0.8640817403793335
1651979517.1634562,29829,-0.8585852384567261
1651979548.82165,29899,-0.8408944010734558
1651979549.256551,29900,-0.8601265549659729
1651979620.3540792,30072,-0.8568618297576904
1651979639.7617662,30120,-0.8440202474594116
1651979646.837771,30137,-0.8536660671234131
1651979681.8627882,30221,-0.8685434460639954
1651979690.4679096,30242,-0.8603293299674988
1651979697.778706,30261,-0.848042368888855
1651979776.5670257,30448,-0.8558231592178345
1651979804.753699,30514,-0.8485831022262573
1651979841.5019467,30601,-0.847765326499939
1651979845.6032827,30611,-0.8464645743370056
1651979877.934406,30686,-0.8437347412109375
1651979884.9182746,30704,-0.8377074003219604
1651979925.7459908,30803,-0.8610011339187622
1651979936.5720396,30831,-0.8590927124023438
1651980002.0994356,30988,-0.8423992991447449
1651980020.3385854,31033,-0.856252908706665
1651980049.1238928,31102,-0.853531002998352
1651980101.310228,31226,-0.8626046776771545
1651980121.0160658,31270,-0.8595477342605591
1651980148.4890575,31334,-0.8473676443099976
1651980271.6664975,31625,-0.8608610033988953
1651980314.7294579,31724,-0.8552995920181274
1651980318.2163634,31733,-0.8556026220321655
1651980342.9729476,31794,-0.859574556350708
1651980390.7351742,31905,-0.8551682233810425
1651980474.058216,32105,-0.8569180965423584
1651980501.8148296,32172,-0.8534093499183655
1651980516.8991437,32203,-0.8615298271179199
1651980559.9282768,32304,-0.8504739999771118
1651980565.3277478,32317,-0.8651837110519409
1651980631.988907,32475,-0.8545135259628296
1651980695.5836928,32624,-0.8642259836196899
1651980718.6202044,32680,-0.8483124375343323
1651980762.0257006,32785,-0.8731722831726074
1651980775.682515,32815,-0.8586050271987915
1651980801.895557,32881,-0.846159815788269
1651980836.7088096,32965,-0.8497169017791748
1651980862.6479912,33026,-0.8481786251068115
1651980871.091466,33044,-0.8572652339935303
1651980888.2600985,33083,-0.8548921942710876
1651980891.2057948,33090,-0.8469221591949463
1651980943.132518,33209,-0.8645319938659668
1651980965.1431499,33261,-0.8618477582931519
1651980974.6958177,33280,-0.8573206663131714
1651980986.7710185,33309,-0.8488028645515442
1651981032.3250852,33421,-0.8403655886650085
1651981042.7503822,33448,-0.85880446434021
1651981069.7915843,33511,-0.862170934677124
1651981075.0636158,33524,-0.8579391837120056
1651981081.3608882,33539,-0.8568477630615234
1651981162.3197274,33735,-0.8558109402656555
1651981163.8648808,33739,-0.8623396158218384
1651981182.8795063,33784,-0.8592830896377563
1651981197.3005052,33821,-0.8478004932403564
1651981204.9706192,33839,-0.8637217283248901
1651981374.8951657,34233,-0.8539822101593018
1651981398.42415,34287,-0.8548057079315186
1651981463.16017,34444,-0.8699555397033691
1651981475.5111172,34474,-0.8492425680160522
1651981493.4543214,34519,-0.8465697765350342
1651981496.9148715,34528,-0.8506993651390076
1651981515.1642275,34571,-0.8443120121955872
1651981623.2759495,34837,-0.8551357984542847
1651981654.8512723,34915,-0.8631398677825928
1651981683.8453455,34984,-0.871196448802948
1651981700.1784248,35022,-0.859392523765564
1651981725.4567862,35087,-0.8449435234069824
1651981789.0988877,35241,-0.8526949882507324
1651981798.9192119,35266,-0.860213041305542
1651981812.0936043,35300,-0.8779563307762146
1651981829.5933254,35341,-0.8445065021514893
1651981831.1375504,35345,-0.8621891140937805
1651981834.6272686,35354,-0.8614249229431152
1651981922.5525408,35570,-0.8547285795211792
1651981929.509665,35588,-0.850002646446228
1651981937.4342146,35604,-0.8588796854019165
1651981946.3427286,35627,-0.8723214268684387
1651981957.6154993,35653,-0.8627903461456299
1651981973.8793845,35695,-0.8533684611320496
1651982051.193006,35872,-0.8392364978790283
1651982087.9598806,35963,-0.8464570045471191
1651982206.029121,36245,-0.8601491451263428
1651982235.3358955,36314,-0.8649729490280151
1651982256.5867207,36366,-0.8689202070236206
1651982316.774441,36511,-0.8660459518432617
1651982346.8589454,36584,-0.8697839975357056
1651982352.268856,36598,-0.8616706728935242
1651982352.655697,36599,-0.8498966693878174
1651982387.721012,36685,-0.8601671457290649
1651982415.2173893,36756,-0.8600320816040039
1651982439.4727278,36808,-0.8603062629699707
1651982562.4929185,37106,-0.8699936270713806
1651982621.2862582,37250,-0.8701984882354736
1651982629.0738964,37270,-0.8489359617233276
1651982635.2986002,37286,-0.8607717752456665
1651982756.7402215,37576,-0.8659828305244446
1651982760.5359342,37585,-0.858744204044342
1651982803.7369142,37690,-0.8533779978752136
1651982829.5437455,37752,-0.8693135976791382
1651982831.8679576,37758,-0.8751637935638428
1651982832.6396718,37760,-0.847551167011261
1651982841.1040719,37782,-0.8617857098579407
1651982905.4196699,37933,-0.8698444366455078
1651982935.4395347,38009,-0.8718947172164917
1651982944.8914497,38029,-0.8616878390312195
1651982985.2767072,38129,-0.8727933168411255
1651983019.39383,38217,-0.8657135963439941
1651983023.2719226,38223,-0.8550624251365662
1651983059.1985817,38315,-0.86231529712677
1651983106.1383526,38427,-0.850849986076355
1651983110.7672586,38439,-0.8631595373153687
1651983121.1903677,38466,-0.8691315650939941
1651983180.822789,38604,-0.8717550039291382
1651983239.765654,38736,-0.8599356412887573
1651983303.0944552,38887,-0.8694974184036255
1651983318.9036958,38923,-0.8636374473571777
1651983328.3384137,38947,-0.8546537756919861
1651983331.4410555,38955,-0.8526403903961182
1651983335.3086216,38965,-0.868312418460846
1651983336.0869968,38967,-0.8621044158935547
1651983337.2336814,38970,-0.8716906905174255
1651983343.8305078,38987,-0.857277512550354
1651983380.1609323,39076,-0.8557989597320557
1651983411.701494,39151,-0.8673596382141113
1651983422.8615713,39180,-0.8578767776489258
1651983438.7483878,39217,-0.8602997064590454
1651983458.5365796,39266,-0.8702241778373718
1651983532.0196955,39445,-0.8671256303787231
1651983572.952235,39542,-0.8648709058761597
1651983578.7972362,39556,-0.8557257652282715
1651983601.9508464,39611,-0.8516553640365601
1651983612.956928,39639,-0.8648161292076111
1651983625.1508696,39670,-0.8560327291488647
1651983651.189246,39732,-0.8727535009384155
1651983683.431531,39809,-0.8645100593566895
1651983710.929819,39876,-0.8643299341201782
1651983761.3381922,39999,-0.8632473945617676
1651983778.6805253,40042,-0.8655717372894287
1651983795.3357162,40081,-0.8750163912773132
1651983822.8135,40148,-0.863126277923584
1651983884.927461,40298,-0.8770649433135986
1651983903.967961,40347,-0.8645321726799011
1651984048.3126452,40698,-0.8625097274780273
1651984090.8522267,40804,-0.8625104427337646
1651984097.8244307,40822,-0.8539606928825378
1651984107.6935782,40843,-0.8693382740020752
1651984131.278757,40904,-0.8600130081176758
1651984134.7887204,40913,-0.8543720841407776
1651984151.925313,40953,-0.8739104866981506
1651984223.029578,41127,-0.8651883602142334
1651984225.756645,41130,-0.86806321144104
1651984226.921103,41133,-0.8797640204429626
1651984231.9270566,41146,-0.8613914251327515
1651984238.0910041,41162,-0.8672783374786377
1651984246.58197,41184,-0.8607901334762573
1651984273.8856268,41250,-0.8718310594558716
1651984305.3810365,41327,-0.8640518188476562
1651984311.3147585,41342,-0.8582807779312134
1651984327.6426024,41384,-0.8789464831352234
1651984358.8182383,41457,-0.8446224927902222
1651984369.0998335,41482,-0.8856908082962036
1651984444.5689142,41663,-0.8752225637435913
1651984506.0106661,41810,-0.8788690567016602
1651984538.4862163,41894,-0.8810237646102905
1651984556.49516,41936,-0.8744858503341675
1651984572.0922992,41976,-0.8634506464004517
1651984585.4601014,42006,-0.8716511726379395
1651984620.2322528,42089,-0.8743845224380493
1651984645.7558832,42150,-0.883398711681366
1651984648.8301146,42155,-0.8695461750030518
1651984708.2817566,42299,-0.8663051128387451
1651984727.2411,42348,-0.8814693689346313
1651984817.8315825,42565,-0.8649895191192627
1651984914.126321,42800,-0.860852837562561
1651984914.512494,42801,-0.8591334223747253
1651984923.43926,42824,-0.8739140629768372
1651984960.7764583,42912,-0.8618342876434326
1651984974.3035018,42947,-0.8652156591415405
1651984995.4360688,42997,-0.8728644847869873
1651985107.6416533,43267,-0.8765997886657715
1651985123.2402759,43305,-0.8720884323120117
1651985140.5474918,43350,-0.887750506401062
1651985150.2079704,43371,-0.8663976192474365
1651985208.6669624,43512,-0.8672202825546265
1651985306.0919397,43750,-0.8848418593406677
1651985400.5757086,43987,-0.862297534942627
1651985413.869833,44016,-0.880174458026886
1651985447.260642,44098,-0.8546700477600098
1651985465.1995275,44140,-0.8827251195907593
1651985470.8089797,44154,-0.8703669905662537
1651985521.489788,44278,-0.8594995737075806
1651985567.2070336,44388,-0.8757835626602173
1651985653.6115448,44602,-0.8698305487632751
1651985667.5962205,44633,-0.8691552877426147
1651985676.1015863,44655,-0.874181866645813
1651985703.9476533,44722,-0.8828416466712952
1651985731.4731414,44793,-0.8743721842765808
1651985731.8583205,44794,-0.8622462749481201
1651985742.1700175,44816,-0.8850960731506348
1651985760.8270774,44862,-0.8723978996276855
1651985767.1728628,44877,-0.8968856334686279
1651985784.3083913,44917,-0.8757382035255432
1651985802.089579,44963,-0.8669752478599548
1651985804.408652,44969,-0.8738522529602051
1651985842.9852078,45063,-0.8720313310623169
1651985894.008673,45181,-0.872961163520813
1651985901.7783906,45201,-0.8707013726234436
1651985926.5648737,45260,-0.8704470992088318
1651985937.1529353,45287,-0.864567756652832
1651986017.0129244,45483,-0.8741422295570374
1651986020.5435524,45492,-0.8775197267532349
1651986043.1108859,45546,-0.8746731877326965
1651986057.5762997,45583,-0.8691258430480957
1651986077.1847742,45626,-0.8631730079650879
1651986086.0986269,45649,-0.8850407004356384
1651986131.496293,45762,-0.8735755681991577
1651986144.7980375,45792,-0.879227876663208
1651986146.338947,45796,-0.8673627972602844
1651986149.0792289,45800,-0.8711557984352112
1651986172.8220015,45861,-0.867185115814209
1651986173.2077053,45862,-0.8685153126716614
1651986233.8717642,46007,-0.8804411888122559
1651986245.9102767,46038,-0.8722296953201294
1651986286.056716,46131,-0.8798788785934448
1651986330.8858979,46241,-0.8758138418197632
1651986361.0335085,46312,-0.8797969818115234
1651986363.1686869,46317,-0.8779638409614563
1651986374.9207377,46345,-0.8830381631851196
1651986386.8820558,46370,-0.8645390868186951
1651986387.657804,46372,-0.8816090226173401
1651986396.8132682,46394,-0.8651822209358215
1651986417.3840525,46443,-0.8670473098754883
1651986423.7118418,46459,-0.8712987899780273
1651986473.8438766,46575,-0.8662830591201782
1651986536.3839839,46731,-0.8843698501586914
1651986562.023328,46793,-0.8719452023506165
1651986581.4127948,46842,-0.8792251348495483
1651986600.2215445,46886,-0.8600911498069763
1651986631.046693,46961,-0.8739638328552246
1651986635.3656342,46972,-0.8808826208114624
1651986636.6001165,46975,-0.8781335949897766
1651986744.11862,47236,-0.8790318369865417
1651986776.2320697,47308,-0.8831582069396973
1651986791.846627,47343,-0.8732396960258484
1651986823.8724475,47425,-0.8828083872795105
1651986909.4897585,47633,-0.8798822164535522
1651986966.7564025,47772,-0.8699003458023071
1651986970.6366093,47782,-0.8769861459732056
1651986976.862506,47798,-0.885580837726593
1651986984.6532972,47818,-0.8900749683380127
1651986992.0110679,47833,-0.87220299243927
1651987013.7234302,47889,-0.8699458837509155
1651987099.6974053,48098,-0.8761097192764282
1651987141.760649,48201,-0.8742671012878418
1651987143.3167927,48205,-0.885390043258667
1651987171.9654818,48274,-0.8760673999786377
