Wall time,Step,Value
1652583672.385945,48205,-0.879528284072876
1652583706.0231915,48274,-0.9064279794692993
1652583805.834242,48506,-0.9130086302757263
1652583829.523067,48562,-0.8918298482894897
1652583857.252754,48625,-0.9088941812515259
1652583936.4217565,48810,-0.9130340814590454
1652583985.0595505,48925,-0.9016053676605225
1652584127.4076214,49259,-0.9011079668998718
1652584163.962894,49343,-0.8901065587997437
1652584177.9425564,49375,-0.9149168133735657
1652584208.4136295,49448,-0.901553750038147
1652584214.6398985,49463,-0.9018845558166504
1652584239.1334395,49519,-0.9075421094894409
1652584263.4428842,49575,-0.8930832147598267
1652584267.6762717,49585,-0.9154267311096191
1652584273.5992672,49599,-0.9154213666915894
1652584291.0893161,49641,-0.8984858989715576
1652584338.8342388,49754,-0.9015593528747559
1652584380.9742281,49851,-0.907138466835022
1652584388.157156,49866,-0.8973981738090515
1652584391.0391102,49873,-0.9088589549064636
1652584405.256729,49907,-0.8989742398262024
1652584506.7457817,50147,-0.899304211139679
1652584525.3424165,50189,-0.90908282995224
1652584539.867641,50224,-0.9036919474601746
1652584549.1862514,50246,-0.9077666997909546
1652584702.347116,50603,-0.8974056839942932
1652584723.8625646,50650,-0.9010201096534729
1652584772.347783,50765,-0.9070202708244324
1652584791.0170171,50810,-0.9051835536956787
1652584878.6969762,51018,-0.9096666574478149
1652584979.7266636,51248,-0.9107743501663208
1652584985.1069808,51261,-0.9121734499931335
1652584998.1523833,51290,-0.9127418994903564
1652585125.9230535,51594,-0.9087827205657959
1652585204.658886,51780,-0.9056230783462524
1652585229.0224156,51837,-0.9038717150688171
1652585234.7973678,51851,-0.911583423614502
1652585284.6309245,51969,-0.908006489276886
1652585337.9369817,52094,-0.9154693484306335
1652585408.7456183,52263,-0.907525897026062
1652585416.0028393,52281,-0.90431809425354
1652585426.2257705,52303,-0.9068563580513
1652585474.2470772,52417,-0.9082249402999878
1652585476.756678,52423,-0.9101900458335876
1652585483.7792544,52439,-0.9033051133155823
1652585485.4353385,52443,-0.9045555591583252
1652585490.406053,52455,-0.9093289971351624
1652585498.0863152,52474,-0.9117287397384644
1652585501.1651185,52479,-0.9054038524627686
1652585508.2469862,52496,-0.9152802228927612
1652585521.9427214,52529,-0.9108306169509888
1652585544.314594,52581,-0.9208449125289917
1652585553.6674874,52602,-0.9103657007217407
1652585613.1716046,52743,-0.9078701734542847
1652585622.8402421,52765,-0.9107256531715393
1652585634.9226103,52792,-0.9070743322372437
1652585686.787211,52915,-0.9048002362251282
1652585728.4370034,53012,-0.9145321846008301
1652585759.5991933,53085,-0.9203203320503235
1652585766.2896097,53101,-0.9134490489959717
1652585838.3227222,53270,-0.914634108543396
1652585943.2427561,53517,-0.9081590175628662
1652586001.823998,53654,-0.9169784784317017
1652586032.9525502,53729,-0.9106019735336304
1652586038.4057093,53740,-0.9099787473678589
1652586060.9750304,53794,-0.9237908124923706
1652586126.4765394,53948,-0.9039593935012817
1652586145.1819668,53991,-0.9117141366004944
1652586186.9611902,54087,-0.9050464034080505
1652586246.8916893,54227,-0.908645510673523
1652586248.55324,54231,-0.9239490032196045
1652586273.9081771,54292,-0.9164069890975952
1652586275.155547,54295,-0.922950267791748
1652586284.4962132,54318,-0.9202473163604736
1652586296.1806083,54344,-0.916644811630249
1652586346.1248798,54459,-0.9110480546951294
1652586467.4563615,54737,-0.9156092405319214
1652586473.240352,54751,-0.9144948720932007
1652586503.8485363,54818,-0.9322348833084106
1652586520.4790707,54858,-0.9099655747413635
1652586551.9083967,54932,-0.9165953397750854
1652586574.1904337,54984,-0.9169771075248718
1652586596.6078858,55036,-0.916162371635437
1652586654.9146338,55172,-0.9219369888305664
1652586676.080599,55221,-0.909145176410675
1652586756.0437567,55404,-0.9202203750610352
1652586761.038695,55416,-0.9174740314483643
1652586784.34692,55472,-0.9257275462150574
1652586833.2074742,55585,-0.9154993295669556
1652586838.2196293,55597,-0.9165689945220947
1652586884.0989676,55705,-0.9149245023727417
1652586890.713562,55721,-0.9127236604690552
1652586896.964739,55736,-0.9065732359886169
1652586906.96711,55760,-0.9112618565559387
1652586931.9363282,55814,-0.9151872396469116
1652586984.72406,55939,-0.918245792388916
1652587027.0564857,56039,-0.9104148149490356
1652587056.9097311,56108,-0.9095370769500732
1652587104.357488,56219,-0.899272084236145
1652587112.7165089,56239,-0.9076732993125916
1652587143.8980458,56312,-0.9167675971984863
1652587187.9384322,56415,-0.9164458513259888
1652587190.4204218,56421,-0.9233909845352173
1652587207.7884684,56461,-0.9255355596542358
1652587234.8177614,56526,-0.9115196466445923
1652587242.2897046,56544,-0.9178444147109985
1652587261.0541794,56587,-0.9110351204872131
1652587265.209912,56597,-0.9136499166488647
1652587266.0366735,56599,-0.9228336811065674
1652587292.925549,56662,-0.9155822992324829
1652587330.8626432,56751,-0.9161099195480347
1652587379.4537718,56862,-0.9182627201080322
1652587424.4693425,56968,-0.9211761951446533
1652587607.268169,57385,-0.9145631194114685
1652587669.479534,57531,-0.9198237657546997
1652587670.2860541,57533,-0.920624315738678
1652587762.8385768,57752,-0.9170180559158325
1652587826.3343208,57900,-0.9164860248565674
1652587829.1376336,57907,-0.9195631146430969
1652587836.7399616,57923,-0.9189271330833435
1652587846.2757185,57946,-0.9243953227996826
1652587865.762299,57993,-0.9106475114822388
1652587972.6101663,58234,-0.9224696159362793
1652587988.3775096,58272,-0.9215761423110962
1652588005.213339,58310,-0.9190769791603088
1652588030.461555,58371,-0.9233993291854858
1652588035.798976,58384,-0.9169383645057678
1652588052.840323,58423,-0.927837610244751
1652588119.4167268,58579,-0.9215691685676575
1652588123.0311117,58588,-0.9195958375930786
1652588169.033281,58693,-0.9144530892372131
1652588180.702485,58721,-0.9212939739227295
1652588326.672993,59056,-0.9197709560394287
1652588373.2431655,59166,-0.9364970922470093
1652588379.5977545,59178,-0.9161280393600464
1652588382.5293188,59185,-0.9288018941879272
1652588466.7475696,59377,-0.9173377752304077
1652588638.644281,59776,-0.9318681955337524
1652588643.6357052,59788,-0.9365601539611816
1652588672.6190434,59855,-0.9331270456314087
1652588732.2976668,59996,-0.9228376150131226
1652588813.826175,60188,-0.9263331294059753
1652588842.0316935,60254,-0.9228772521018982
1652588892.5230541,60372,-0.9300962090492249
1652588948.304894,60504,-0.9217272996902466
1652589040.176983,60719,-0.9342654347419739
1652589102.1895237,60864,-0.9238014221191406
1652589104.2681684,60868,-0.9273964762687683
1652589110.5530896,60883,-0.9118008613586426
1652589187.2101057,61062,-0.9299877285957336
1652589293.0234034,61307,-0.9351007342338562
1652589330.0153697,61396,-0.930419921875
1652589337.343258,61411,-0.9360056519508362
1652589356.437358,61457,-0.92753005027771
1652589359.8545651,61464,-0.9236383438110352
1652589369.7273889,61488,-0.9255523085594177
1652589373.7390769,61498,-0.9306987524032593
1652589424.4966557,61614,-0.9356095790863037
1652589432.787753,61634,-0.9258959293365479
1652589474.7793493,61732,-0.930936336517334
1652589538.1245785,61879,-0.9192483425140381
1652589577.8944366,61970,-0.9356034994125366
1652589579.0968928,61973,-0.9129117727279663
1652589580.3048718,61976,-0.9310585260391235
1652589591.074772,62000,-0.9315731525421143
1652589593.1488585,62005,-0.942905843257904
1652589601.5292792,62025,-0.9301295876502991
1652589615.3094864,62058,-0.9361000061035156
1652589643.6480458,62124,-0.927997350692749
1652589718.4290197,62293,-0.922514796257019
1652589773.6553223,62418,-0.9272382259368896
1652589786.9843676,62450,-0.9324287176132202
1652589807.0553584,62496,-0.9272664785385132
1652589845.1151743,62585,-0.9294456243515015
1652589861.6939554,62625,-0.940115749835968
1652589881.9997299,62672,-0.9340596199035645
1652589911.9915323,62744,-0.9155215620994568
1652589920.2610393,62762,-0.9480658173561096
1652589920.6739995,62763,-0.9375625848770142
1652589933.5294,62794,-0.9350516200065613
1652590010.4942484,62970,-0.9398696422576904
1652590012.5855236,62975,-0.933455765247345
1652590015.102124,62981,-0.9448612928390503
1652590149.8579345,63287,-0.9363303780555725
1652590163.6347835,63320,-0.932414174079895
1652590164.4545581,63322,-0.9351929426193237
1652590232.9374304,63477,-0.9346952438354492
1652590245.396745,63507,-0.9323664307594299
1652590297.9369717,63627,-0.9321760535240173
1652590410.1724691,63889,-0.9416065216064453
1652590463.0436487,64012,-0.9369725584983826
1652590482.354372,64056,-0.9292662143707275
1652590544.9525013,64205,-0.938653826713562
1652590550.9479523,64217,-0.9421570301055908
1652590638.9279776,64424,-0.9285022020339966
1652590643.9714572,64436,-0.9402801394462585
1652590694.0119643,64554,-0.9367361068725586
1652590716.292395,64606,-0.9433332681655884
1652590726.2367842,64630,-0.9474804997444153
1652590732.0433407,64644,-0.9408710598945618
1652590825.0092096,64858,-0.9436361789703369
1652590919.7973444,65077,-0.9469536542892456
1652590934.7204485,65111,-0.9384921789169312
1652590938.4446125,65120,-0.9379145503044128
1652590957.6956952,65166,-0.9378570914268494
1652591037.8940904,65354,-0.940831184387207
1652591056.9467535,65398,-0.9454545974731445
1652591092.6596336,65482,-0.9509794116020203
1652591109.3912716,65522,-0.94328773021698
1652591155.9201612,65632,-0.9377827644348145
1652591247.8372767,65846,-0.9463467597961426
1652591352.8881347,66086,-0.9451965093612671
1652591385.9400709,66162,-0.94535893201828
1652591454.214842,66324,-0.9343583583831787
1652591487.2607057,66400,-0.936174213886261
1652591488.1042452,66402,-0.9428465366363525
1652591557.5420544,66556,-0.939590573310852
1652591656.4394803,66784,-0.9557807445526123
1652591691.8997412,66867,-0.9529234170913696
1652591705.2948112,66899,-0.9452770948410034
1652591711.1855242,66913,-0.9501067399978638
1652591764.7516227,67037,-0.9392197728157043
1652591789.8801212,67097,-0.9502159953117371
1652591820.6784801,67169,-0.9447270035743713
1652591840.4791214,67210,-0.9562773108482361
1652591912.457996,67378,-0.9439775943756104
1652592164.8803024,67966,-0.948285698890686
1652592271.1150963,68211,-0.9460543394088745
1652592290.269471,68257,-0.9500385522842407
1652592369.7062118,68443,-0.950848400592804
1652592373.8879187,68453,-0.9511829018592834
1652592375.5433164,68457,-0.9473735094070435
1652592430.544055,68583,-0.9603869318962097
1652592480.6183925,68700,-0.9532732963562012
1652592501.1396499,68749,-0.9500846266746521
1652592532.5815809,68821,-0.9483919143676758
1652592540.5112755,68840,-0.9518110156059265
1652592572.1582017,68914,-0.9552782773971558
1652592618.8746428,69021,-0.9597451090812683
1652592619.720928,69023,-0.9478963017463684
1652592635.9521093,69062,-0.9445599317550659
1652592649.766758,69093,-0.9534936547279358
1652592659.7412534,69117,-0.9458697438240051
1652592660.1643465,69118,-0.9488011002540588
1652592689.2740517,69186,-0.9493160247802734
1652592702.6762185,69218,-0.9627097249031067
1652592805.864626,69459,-0.9453305006027222
1652592825.0039349,69505,-0.9453535676002502
1652592827.5009375,69511,-0.9495735168457031
1652592847.8277292,69558,-0.9484161138534546
1652592895.7318797,69671,-0.9549769163131714
1652592929.5213356,69750,-0.9542254209518433
1652592930.358584,69752,-0.9518328905105591
1652592993.3893015,69900,-0.9518052339553833
1652593054.6510603,70042,-0.9608665704727173
1652593061.702762,70059,-0.9535173773765564
1652593078.4095404,70099,-0.9580153226852417
1652593124.1425345,70207,-0.9513674974441528
1652593172.8142035,70322,-0.9464892148971558
1652593210.3848307,70410,-0.9518861174583435
1652593215.2060866,70422,-0.955603837966919
1652593227.289667,70448,-0.9546955823898315
1652593256.9315305,70519,-0.951537013053894
1652593412.129826,70876,-0.9463703632354736
1652593437.863179,70936,-0.9491852521896362
1652593470.5372653,71009,-0.9616695642471313
1652593513.0339322,71109,-0.959220290184021
1652593558.2543836,71216,-0.9585559964179993
1652593573.2200818,71252,-0.9523741602897644
1652593603.3228416,71322,-0.9573875665664673
1652593661.5862312,71459,-0.9607027769088745
1652593679.77366,71501,-0.9609066247940063
1652593801.0264072,71783,-0.961939811706543
1652593856.7758703,71914,-0.967975378036499
1652593903.4454246,72024,-0.9564061164855957
1652593918.1017299,72059,-0.9448347687721252
1652594048.2963243,72354,-0.962043046951294
1652594064.9803813,72392,-0.9628409147262573
1652594074.5678368,72415,-0.9542433023452759
1652594194.2561243,72695,-0.9589852094650269
1652594253.4762723,72835,-0.9610874652862549
1652594276.5111759,72887,-0.9594323635101318
1652594297.663502,72937,-0.9557164311408997
1652594311.9441264,72969,-0.9512953758239746
1652594313.1915226,72972,-0.9502001404762268
1652594350.1536422,73058,-0.9620828628540039
1652594356.7850425,73074,-0.9584472179412842
1652594365.551209,73095,-0.9681189656257629
1652594424.3693945,73235,-0.9659342765808105
1652594443.5052583,73278,-0.9680795669555664
1652594457.7159398,73312,-0.9649301767349243
1652594463.015988,73325,-0.9545959830284119
1652594490.1963766,73387,-0.9521030187606812
1652594499.750879,73410,-0.9623825550079346
1652594507.4117918,73429,-0.9602234959602356
1652594546.3777778,73513,-0.9649344682693481
1652594548.7713826,73519,-0.9543807506561279
1652594558.2106402,73539,-0.9501146078109741
1652594572.8120115,73573,-0.961113452911377
1652594627.8309476,73702,-0.9618309140205383
1652594632.2695706,73713,-0.9668054580688477
1652594673.7004929,73808,-0.9569410085678101
1652594680.371126,73822,-0.9614578485488892
1652594690.8053176,73844,-0.9591227173805237
1652594697.460032,73860,-0.9580522775650024
1652594719.2776096,73913,-0.9599429965019226
1652594822.641288,74155,-0.9604336023330688
1652594881.4227247,74293,-0.9595708847045898
1652594891.4388316,74315,-0.9540862441062927
1652594896.8471599,74328,-0.9628375768661499
1652594904.3412833,74346,-0.9602997303009033
1652594905.1812668,74348,-0.9629561901092529
1652594912.3029864,74365,-0.9587982892990112
1652594932.6189723,74412,-0.9618114233016968
1652594933.8725824,74415,-0.9589250683784485
1652594951.473416,74457,-0.9600480794906616
1652595099.268224,74803,-0.96309494972229
1652595144.7617776,74907,-0.9636869430541992
1652595171.2728276,74967,-0.9605088233947754
1652595172.486478,74970,-0.9644219875335693
1652595192.469711,75016,-0.9616751074790955
1652595242.582158,75133,-0.955834686756134
1652595252.4022355,75156,-0.9565507173538208
1652595268.4432988,75192,-0.9611772298812866
1652595301.5832694,75272,-0.9526333808898926
1652595308.4144526,75286,-0.9607354998588562
1652595308.8330674,75287,-0.9608784914016724
1652595458.3107066,75632,-0.9568977355957031
1652595472.6927638,75662,-0.9633605480194092
1652595476.0291965,75670,-0.96377032995224
1652595490.1638484,75704,-0.9575261473655701
1652595535.5943933,75811,-0.9595621824264526
1652595545.1931918,75834,-0.9515036344528198
1652595570.9793704,75894,-0.9594605565071106
1652595627.1562872,76027,-0.9678918123245239
1652595685.6292987,76164,-0.9654872417449951
1652595714.379418,76228,-0.9619727730751038
1652595747.6816542,76306,-0.9623537659645081
1652595756.5138454,76326,-0.965893030166626
1652595819.574937,76472,-0.9614509344100952
1652595835.770412,76508,-0.9625544548034668
1652595838.9168346,76512,-0.9530731439590454
1652595858.7805114,76558,-0.9659118056297302
1652595938.1831512,76739,-0.963071346282959
1652595943.2198443,76751,-0.9591401219367981
1652596051.8346484,77006,-0.9631045460700989
1652596053.8532948,77011,-0.9680901765823364
1652596097.242066,77112,-0.9698590636253357
1652596132.1392992,77193,-0.9627015590667725
1652596180.3192408,77307,-0.959558367729187
1652596224.5435302,77409,-0.9584176540374756
1652596241.0699384,77445,-0.9612184762954712
1652596246.9067976,77459,-0.9560034275054932
1652596273.9888012,77522,-0.9635894298553467
1652596306.3982418,77600,-0.9656111001968384
